allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average,atomicweight_ionenergy_Ratio,normalized_density,el_neg_chi_R_vdw_Ratio,electrons_per_atomicweight,specific_electron_count,Hardness
192.0,17.623983999999997,8.0,4.0,16.332807916666667,12.18425,2.7507692307692304,1.5460000000000005,0.7124999999999999,0.5427912500000001,0.70884,1.340485280802523,0.0917915832855252,1.779281405459954,0.48981167181028956,11.755480123446949,7.5
114.0,13.747992000000002,23.5,4.5,49.204038,10.73364,2.684,1.732,0.928,0.474714,2.53683,4.584096125973145,0.12059642094684526,1.5496534902047638,0.4776030770531413,2.316883012087579,6.5
82.0,13.551332,48.0,4.0,114.97573,10.5174,2.67,1.875,1.12,0.44942,7.98667,10.931953610854835,0.16526014613992668,1.4239999240533372,0.4174794102916508,0.7131939925815701,2.5
146.0,11.113572,13.272727272727272,5.0,28.908659378454548,12.122009090909092,2.8927272727272726,1.7027272727272729,0.8745454545454546,0.4893,1.31786,2.384807577949587,0.07612035611224634,1.698878704283685,0.4591263487198137,5.050389835917952,4.5
72.0,6.07141175,8.8,4.0,17.918277359999994,12.04083,2.53,1.5419999999999998,0.71249999999999,0.5427912500000001,0.5852,1.4881264174635265,0.08432516307732617,1.6407262230398039,0.49111863680226786,4.018243392018555,2.5
100.0,8.36996000000001,10.0,4.8,20.016938,12.33182,2.8480000000000003,1.6950000000000005,0.956,0.475954,0.51954,1.6231941301187163,0.08369959991630051,1.6802358890716287,0.499576905820576,4.99576905820576,4.0
128.0,16.0,16.0,6.0,33.937418,11.865175,2.81875,1.7199999999999998,0.8925,0.49463625,2.0416,2.8602542915696203,0.12499999990234376,1.6388080442553465,0.47145601804045306,3.7716481443236245,2.0
114.0,7.425575999999999,10.714285714285714,4.707142857142856,21.584521545,11.168514285714284,2.6236428571428574,1.7752857142857146,0.9642857142857144,0.4980028571428571,0.42861,1.9326224419434779,0.06513663152180996,1.4778706820222516,0.4963874525691724,5.2815624953359945,6.0
228.0,14.485992,28.5,4.5,68.16233625,9.706,2.445,1.765,1.224,0.4679350000000001,2.22589,7.022700963087771,0.0635350526037127,1.385269043327533,0.418119470753734,3.344955766029872,4.8
68.0,3.443996,11.333333333333336,5.333333333333333,22.417181666666664,11.824266666666665,2.89,1.62,0.9166666666666666,0.49968,1.96268,1.8958623066473839,0.05064699992551912,1.7839505071635489,0.5055645910934928,3.0333875465609563,3.3
90.0,11.35441075,18.0,4.0,41.861923125,12.0863,2.8680000000000003,1.5759999999999998,0.8640000000000001,0.4796891666666667,2.6772,3.46358461883633,0.12616011930426654,1.8197968388453785,0.4299850225048995,2.149925112524498,3.0
50.0,15.751995999999998,10.0,4.0,21.654418,11.17714,2.675,1.745,0.92,0.496167,0.89374,1.9373845014253692,0.3150399193699201,1.5329512015500741,0.4617995253356635,2.3089976266783174,6.0
72.0,6.697992,8.0,4.8,16.862137999999998,12.0034,2.805,1.656,0.8480000000000001,0.4991960000000001,0.45758,1.404780133922221,0.09302766653746158,1.6938404774250921,0.4744356826255622,4.26992114363006,4.0
180.0,20.124328,9.0,4.666666666666667,18.78740068666667,12.041516666666665,2.7,1.5444444444444445,0.7388888888888888,0.6063038888888889,0.50181,1.5602187872771947,0.11180182216011009,1.7482013256560291,0.47904444591330897,9.58088891826618,3.8
82.0,30.232664,31.0,4.0,69.5921279999,8.79744,1.98,1.88,1.36,0.448895,7.66667,7.910497509372074,0.3686910239406207,1.0531914333408812,0.44545268044539865,1.1782941869846029,2.5
122.0,14.091992,12.2,4.8,24.808518,11.17714,2.884,1.736,0.974,0.489272,1.78823,2.2195765444507582,0.11550813105286219,1.6612902268842034,0.49176657593264306,4.917665759326431,6.0
128.0,20.415992000000006,12.8,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.86,0.49282,0.86102,2.31821820400663,0.15949993737539073,1.6149424359228484,0.4851201135229578,4.851201135229577,6.0
129.0,20.362,31.33333333333333,4.5,69.51219666666667,9.072366666666667,1.9766666666666663,1.89,1.19,0.4526666666666667,3.17705,7.6619694126637,0.15784496111794963,1.045855323852452,0.4507602232527727,1.8557894297747133,5.8
45.0,10.96,22.8,5.6,49.204038,10.13144,2.352,1.8200000000000005,1.104,0.475566,2.4836,4.856569008388058,0.243555555014321,1.2923076213017786,0.4633766024175158,0.9145590837187813,1.8
235.0,14.053996,22.8,4.8,50.1811,11.38168,2.81,1.7420000000000002,0.86,0.4776649999999999,4.74,4.408936076142221,0.05980423827242373,1.6130883115333918,0.4543543277163029,4.6830380269004905,6.0
114.0,7.4426640000000015,24.66666666666667,3.6666666666666665,53.05033333333333,9.6903,2.33,1.8966666666666667,1.1366666666666667,0.4705633333333334,1.36058,5.474581053824466,0.0652865262585206,1.2284709369874725,0.4649672315003352,2.148902610447495,5.8
235.0,24.70666,23.0,4.0,49.224449375000006,11.1479375,2.8525,1.705,0.945,0.4756775,3.3354,4.41556556389408,0.10513472335951714,1.673020429734872,0.4672474805773335,4.774050345029277,3.8
126.0,20.855328,20.33333333333333,4.666666666666667,46.52035333333333,11.234699999999998,2.7566666666666664,1.7466666666666668,0.9683333333333334,0.477685,2.53683,4.140773934262237,0.16551847605911232,1.5782441844516686,0.4370846700997727,2.708491890126461,6.0
100.0,10.803992,67.0,3.5,160.15216,8.79744,1.96,2.045,1.165,0.44429675,7.316,18.204404710865838,0.10803991989196007,0.958435160956716,0.4183521468468785,0.6244061893236993,2.0
165.0,30.2908235,22.0,4.666666666666667,54.026915,11.373216666666664,2.8316666666666666,1.7583333333333335,0.9816666666666668,0.4824516666666666,3.1504,4.750363604986891,0.18358074837358743,1.610426448696126,0.40720444540058515,3.0540333405043887,3.8
128.0,13.385996,12.8,4.8,26.385218,11.38168,2.755,1.7400000000000002,0.86,0.48502,1.0627,2.31821820400663,0.10457809366829837,1.5833332423371698,0.4851201135229578,4.851201135229577,5.5
192.0,24.574384,20.5,4.8,47.3154225304,11.17714,2.8280000000000003,1.7420000000000002,0.98,0.4775399999999999,1.26278,4.233231587604418,0.12799158326667104,1.623421261571684,0.4332625359839609,4.05787350775222,2.5
90.0,11.463996000000002,18.0,5.6,39.568056,12.0863,2.6500000000000004,1.6705,0.8640000000000001,0.476196,1.55405,3.27379393798107,0.12737773319180254,1.586351296836199,0.4549124160789895,2.2745620803949476,3.8
87.0,11.351332,11.3,3.8,22.212725,12.3734,2.77,1.5509999999999995,0.708,0.5982450000000001,1.61291,1.7951997688977988,0.13047508030979876,1.7859444367540664,0.5087174108142184,3.9166738708705306,5.5
476.0,61.1421355,11.609756097560975,4.682926829268292,23.659643902439026,11.48739512195122,2.658536585365853,1.7146341463414634,0.8487804878048779,0.5194736585365853,1.51619,2.0596178198194055,0.12844986446881304,1.5504977758600154,0.4906986806886929,20.11864590823641,5.5
108.0,8.228992,23.0,5.6,49.204038,10.75912,2.572,1.028,1.028,0.491714,2.01939,4.573239962253047,0.07619437029982003,2.5019452819119374,0.46744130945626594,2.194941800925075,2.5
100.0,7.558488000000001,10.0,4.0,20.2988926326,12.04083,2.675,1.765,0.905,0.492719,2.6772,1.6858383071612315,0.07558487992441514,1.515580650675317,0.49263770845687604,4.9263770845687604,2.8
188.0,61.22629600000001,31.66666666666667,4.0,75.83935333333334,11.625516666666668,2.9766666666666666,1.7133333333333336,0.9183333333333332,0.4663883333333334,4.5665,6.523525349925448,0.32567178706081296,1.737353984201129,0.4175492700435967,2.478924087416721,2.8
228.0,24.574384,28.5,5.2,67.9394,11.123834,2.721,1.7380000000000002,0.946,0.4673040000000001,3.26948,6.107552431045336,0.1077823859176393,1.5655925451327648,0.41949148738509395,3.3559318990807516,2.5
163.0,20.29466,11.4375,4.78125,23.560949575,10.75912,2.6703125,1.748125,0.9634375,0.49961,0.97761,2.1898584044061375,0.12450711648803245,1.5275294085074347,0.48544308093557353,6.9182270769397585,6.0
100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.499514,1.00669,1.7719539420185453,0.08147991991852009,1.6126339920957098,0.4980819337907555,4.980819337907555,6.0
250.0,10.507072,12.5,4.625,25.40821875,11.005575,2.6340625,1.68,0.818125,0.4826418750000001,1.85225,2.30866797228979,0.04202828798318869,1.5678942519110566,0.49196679522460895,9.839335904492179,5.5
100.0,5.686908,10.0,5.0,20.492449117625004,11.9389125,2.80875,1.6825,0.9229999999999998,0.495938125,0.75249,1.7164418405764192,0.056869079943130924,1.66939068829773,0.48798461783666486,4.879846178366649,5.0
128.0,1.7,16.0,4.0,32.059,8.897,2.135,2.045,1.36,0.49901,1.7,3.6033494031319613,0.013281249989624024,1.0440097288992798,0.49907982002220963,3.992638560177677,5.0
312.0,38.844,44.57142857142857,4.571428571428571,107.62811428571428,11.614757142857142,2.2742857142857145,1.9085714285714288,1.2,0.4494728571428572,6.78733,9.26649709806923,0.12449999996009616,1.1916167040320589,0.41412440258587896,2.898870818101153,2.5
64.0,6.283996,12.8,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.91,0.49282,1.2645,2.31821820400663,0.09818743734658214,1.6149424359228484,0.4851201135229578,2.4256005676147887,6.0
226.0,23.3814855,11.3,4.75,24.5691257,10.974778125,2.54,1.7199999999999998,0.768,0.485063,1.47705,2.2386899485615803,0.10345790039670005,1.4767441001892967,0.4599268240956298,9.198536481912596,5.8
108.0,7.767992,10.8,4.8,20.9940862215,11.023840000000002,2.698,1.7574999999999998,0.914,0.498984,0.924,1.9044258653116712,0.07192585178525385,1.5351350477874797,0.5144305798599933,5.144305798599933,6.0
128.0,15.751995999999998,12.0,4.0,26.385218,10.833850000000002,2.165,1.682,0.945,0.4930319999999999,1.37165,2.43544241026558,0.12306246865385743,1.2871580685399484,0.4548001064277729,4.851201135229577,6.0
36.0,8.903332,18.0,4.0,37.346215,10.629,2.675,1.736,0.905,0.48855,1.3124,3.5136150765489225,0.2473147770907923,1.5408985287500847,0.4819765524244517,0.9639531048489034,5.5
72.0,10.082327,8.0,4.0,15.57035849983333,12.874275000000004,2.7883333333333336,1.5509999999999995,0.728,0.5568373333333334,0.66533,1.2094163266585258,0.14003231924995513,1.7977647669612236,0.5137967728042971,4.624170955238674,4.0
120.0,12.9781505,12.0,4.8,24.789618,12.30176,2.94,1.66,0.782,0.4930319999999999,1.24952,2.015127737696657,0.10815125407654062,1.7710842306575765,0.48407361305820196,4.84073613058202,6.0
236.18,34.18948,23.6,5.2,58.30341800000001,11.11696,2.884,1.7380000000000002,0.914,0.4743239999999999,2.78022,5.2445468433407445,0.14476026753122184,1.6593785006111332,0.404779012433235,4.050877421884807,2.0
50.0,10.803992,10.0,4.8,20.3920334,10.565180000000002,2.708,1.648,0.8800000000000001,0.4927359999999999,1.8288,1.9301169697996912,0.2160798395678403,1.6432037837861784,0.4903875819937232,2.451937909968616,9.0
120.0,10.803992,4.333333333333332,2.6666666666666665,8.808713333333333,12.6903,2.5660000000000003,1.4766666666666668,0.6166666666666667,0.6761305833333334,0.26567,0.6941296316021189,0.09003326659163895,1.7376973992529978,0.49193714452503673,13.622874771462559,2.5
296.0,34.058654,42.285714285714285,5.428571428571429,103.49857999999998,10.7745,2.2742857142857145,1.9085714285714288,1.23,0.4551385714285714,4.19744,9.605882318382454,0.11506302023139761,1.1916167040320589,0.4085632309627627,2.859942616739339,2.5
58.0,7.767992,11.0,4.0,23.099694928,11.023840000000002,2.545,1.598,0.96,0.491678,1.13436,2.0954308769409673,0.1339308963208088,1.5926156700490819,0.4761967630597066,2.510855659769362,5.0
126.0,27.10599,48.5,4.5,118.019,9.1985,2.24,1.9075,1.2,0.4448824999999999,6.44467,12.83024392204986,0.21512690459116912,1.1743118650426283,0.4109507787636306,1.0676247035921125,2.5
64.0,10.207996,12.8,4.8,26.385218,11.38168,2.81,1.75,0.86,0.49282,1.10402,2.31821820400663,0.15949993725078135,1.6057141939591888,0.4851201135229578,2.4256005676147887,5.5
50.0,5.401996,10.0,4.8,20.3920334,10.565180000000002,2.708,1.648,0.8800000000000001,0.4927359999999999,1.027,1.9301169697996912,0.10803991978392015,1.6432037837861784,0.4903875819937232,2.451937909968616,9.0
100.0,7.441332000000001,10.0,4.8,20.2988926326,12.0034,2.754,1.743,0.8959999999999999,0.4941109999999999,0.80454,1.691095228309519,0.0744133199255867,1.58003433275764,0.49263770845687604,4.9263770845687604,6.0
90.0,7.7361595,8.181818181818182,5.090909090909091,17.896326121999994,12.08220909090909,2.62090909090909,1.6409090909090909,0.8418181818181819,0.48348,1.00669,1.4812130661887206,0.08595732768226964,1.597229819559401,0.4571786455121864,5.02896510063405,6.5
202.0,22.81264,20.2,6.0,47.3154225304,15.24581,3.443,1.662,0.836,0.460005,2.16486,3.103503337641599,0.11293386133023076,2.0716003567027466,0.4269221086280981,4.269221086280981,3.0
58.0,4.542664,11.0,4.333333333333333,22.417181666666664,11.354766666666668,2.756666666666667,1.7250000000000003,0.9166666666666666,0.4887899999999999,0.73829,1.9742529395209678,0.0783217929684107,1.5980675402086448,0.4906950442966253,2.5873011426549333,5.8
114.0,12.397992,16.2,4.4,35.468537,10.78917,2.572,1.796,0.974,0.489272,3.26948,3.2874203178982224,0.10875431569407518,1.4320711897510472,0.45674282968947144,3.2141162089259105,3.5
108.0,7.900992,10.6,3.8,21.654418,12.38168,2.66,1.5419999999999998,0.71,0.6184925,0.61167,1.7489078885182958,0.07315733326559506,1.725032313551731,0.48950749685580325,4.9874348736251655,5.5
296.0,23.912312,42.285714285714285,5.428571428571429,107.62811428571428,9.0611,2.2742857142857145,1.9085714285714288,1.23,0.4551385714285714,5.67567,11.878040535686642,0.08078483781054566,1.1916167040320589,0.3928872537353211,2.750210776147248,2.8
116.0,13.385996,22.8,5.6,49.204038,10.91369,2.8280000000000003,1.7200000000000002,0.958,0.475954,2.62853,4.508469413108953,0.11539651714189957,1.6441859509194214,0.4633766024175158,2.3575300824750807,2.5
100.0,7.900992,10.0,4.8,20.9941265318,10.75912,2.774,1.765,0.932,0.475954,0.99502,1.9512865677370774,0.07900991992099007,1.5716712990554504,0.47632369640244554,4.763236964024456,5.5
64.0,9.239992,12.0,4.0,24.085483,12.0278,2.455,1.7420000000000002,1.1,0.4776649999999999,1.42396,2.0024844776061754,0.1443748747744143,1.4092995746670736,0.4982254227651344,2.6572022547473835,5.0
128.0,16.676996,12.0,4.0,26.385218,11.33044,2.274,1.656,0.8959999999999999,0.495329,1.45419,2.3287019539514624,0.1302890311482117,1.3731883228751014,0.4548001064277729,4.851201135229577,5.5
122.0,13.551332,12.8,3.2,24.808518,11.14446,2.7270000000000003,1.767,0.836,0.49512,1.4092,2.226085227762626,0.1110764917122324,1.5432936308266199,0.5159518173719534,4.917665759326431,5.5
122.0,13.385996,12.2,5.0,24.808518,11.14446,2.805,1.5419999999999998,0.8649999999999999,0.4927359999999999,1.2645,2.226085227762626,0.10972127859858913,1.8190660298919568,0.49176657593264306,4.917665759326431,6.5
100.0,15.43,50.0,4.0,117.386335,9.01375,2.295,2.045,1.36,0.42668,7.862,13.023029671079966,0.1542999998457,1.1222493338753383,0.42594395640178734,0.8518879128035747,1.5
146.0,27.24,48.66666666666666,2.6666666666666665,114.44546666666668,8.054,1.9866666666666664,2.0933333333333333,1.3633333333333333,0.42632,7.66667,14.20976722692947,0.18657534233796208,0.9490445406507385,0.42523891982448786,1.2757167594734637,2.5
92.0,2.008328,4.666666666666667,3.2,8.808713333333333,13.51252,2.668,1.3186666666666669,0.5053333333333333,0.7623686666666668,0.01079,0.6518927089946259,0.021829652150185164,2.023255660521562,0.5297784633346551,10.444203991454629,2.3
46.0,8.795996,23.0,4.0,49.204038,10.629,2.545,1.77,0.945,0.4789899999999999,4.52989,4.6292254715474135,0.1912173039321363,1.4378530261099984,0.46744130945626594,0.9348826189125319,5.5
36.0,3.55,18.0,4.0,36.0685,9.08885,1.79,2.01,1.39,0.4789899999999999,2.26855,3.968433806604424,0.09861111083719135,0.8905472193757604,0.4990504165711066,0.9981008331422132,4.0
82.0,13.551332,22.5,5.0,49.204038,11.70255,2.545,1.765,0.945,0.4789899999999999,3.47589,4.2045569196067785,0.16526014613992668,1.4419262639135262,0.4572795418593906,1.666529885887557,2.5
56.0,9.577996,11.2,4.8,23.170338,12.0034,2.904,1.765,0.782,0.4930319999999999,1.99192,1.9303145614549668,0.17103564255172207,1.6453256858172416,0.4833766322986887,2.416883161493444,4.3
128.0,13.385996,12.0,4.0,26.385218,10.629,2.81,1.7420000000000002,0.86,0.49282,1.39322,2.482380068845799,0.10457809366829837,1.6130883115333918,0.4548001064277729,4.851201135229577,6.0
376.0,28.5031505,9.384615384615383,4.307692307692308,18.5465357192,12.20004,2.593461538461544,1.6111538461538462,0.8776923076923077,0.5368794,0.68199,1.5202028491037503,0.075806251309626,1.6096919506994765,0.50600368047709,20.273327788295216,2.0
214.0,17.623983999999997,22.13888888888889,5.0,65.56541800000001,11.693844444444444,2.8322222222222213,1.724444444444445,0.9111111111111108,0.4690149999999999,3.08833,5.606831675485979,0.08235506538207706,1.6423968119744106,0.3376610647875803,3.263915737921604,6.0
72.0,4.075328000000002,13.333333333333336,4.666666666666667,27.95135333333333,11.33182,2.855,1.7,0.8799999999999999,0.48824999999999,1.05333,2.4666252276042866,0.056601777699164225,1.679411665916961,0.47701923862594414,2.575903888580098,6.3
100.0,7.900992,10.0,4.8,20.213348778,11.777640000000002,2.7030000000000003,1.794,0.951,0.490932,0.79955,1.7162477887229717,0.07900991992099007,1.506688879225815,0.4947225746884474,4.947225746884474,6.0
134.0,13.925328000000002,22.83333333333333,5.0,46.44374833333333,11.862733333333331,2.845,1.745,0.9116666666666668,0.4781783333333334,2.23122,3.9150966844479638,0.10392035813140274,1.6303723994055932,0.49163416183146674,2.88521070155109,3.0
33.0,2.70174775,4.604651162790699,6.0,8.868461594418605,13.0863,3.443,1.6880000000000002,0.720100399999999,0.713849575,0.35134,0.6776905257138804,0.08187114369129957,2.0396918222931384,0.5192164460369323,3.721051196598014,1.8
0.0,0.0,0.0,0.0,0.0,0.06598,0.0659999999999,0.0,0.0,0.499726,0.74838,0.0,0.0,659999.999999,0.0,0.0,1.5
92.0,6.697992,8.8,4.8,18.439538,11.79886,2.495,1.5509999999999995,0.8640000000000001,0.4927359999999999,0.62985,1.5628236832810656,0.07280426079043016,1.6086394836467135,0.4772353815088243,4.989278988501344,5.5
144.0,13.512992,14.4,4.5,33.739258,11.70255,2.7380000000000004,1.7420000000000002,0.965,0.489486,2.53872,2.883068879149682,0.09384022215705541,1.5717565113802232,0.42680250873684744,4.268025087368474,5.75
105.0,6.25674375,10.5,4.9523809523809526,20.185395713333328,11.352900000000002,2.67,1.765,0.9833333333333332,0.4965590476190476,0.75585,1.7779946564784206,0.05958803565753521,1.5127477896460175,0.5201780582902563,5.201780582902563,5.0
58.0,9.107996000000002,11.6,4.0,23.231818,10.600980000000002,2.58,1.7120000000000002,0.956,0.474714,1.26278,2.191478314349444,0.15703441352235448,1.5070092577681506,0.4993152042628983,2.4965760213144916,5.0
74.0,4.9568275,7.5,4.2,14.610803,11.14446,2.77,1.5509999999999995,0.708,0.5982450000000001,0.5043,1.3110373108159812,0.06698415531488629,1.7859444367540664,0.5133188058635874,5.064745551187395,2.8
202.0,22.81264,20.2,6.0,47.3154225304,15.24581,3.443,1.662,0.836,0.479965,2.28126,3.103503337641599,0.11293386133023076,2.0716003567027466,0.4269221086280981,4.269221086280981,3.0
126.0,13.9558185,12.2,4.8,26.385218,10.75912,2.858,1.6520000000000004,1.2999999999999998,0.476196,1.85565,2.452358348523315,0.11076046419780916,1.7300241083520511,0.4623801082015691,4.775401117491616,5.5
214.0,25.494,42.0,5.6,102.82756,10.12386875,2.2225,1.86625,1.104,0.4628675,5.10922,10.15694311369907,0.1191308410658267,1.1908907600326453,0.4084508079269305,2.081154116580074,2.0
92.0,7.900992,9.2,4.8,18.5863611398,12.63188,2.838,1.6880000000000002,0.836,0.4927189999999999,1.70947,1.4713851772389765,0.08588034773273875,1.681279521251213,0.4949866131031356,4.9498661310313565,3.5
92.0,19.885992,30.66666666666667,4.333333333333333,68.56273,11.1173,2.14,1.8966666666666667,1.16,0.46833,3.11533,6.167210508242015,0.21615208672157385,1.1282951953447173,0.44727896076977647,1.3418368823093292,6.0
55.0,9.103996,11.2,4.8,24.085483,10.347,2.7380000000000004,1.736,0.945,0.4673040000000001,1.81103,2.3277745015195275,0.16552719969904145,1.577188849240274,0.4650103945807921,2.2835331876735325,4.0
50.0,5.876907999999999,10.0,4.8,20.9941265318,10.565180000000002,2.6495,1.8200000000000005,0.98,0.489795,0.97737,1.987105409760123,0.11753815976492367,1.4557691507819144,0.47632369640244554,2.381618482012228,6.0
64.0,12.421,23.0,4.8,48.7195,9.2708,2.305,1.866,1.1,0.49897,2.732,5.25515591690948,0.19407812469675295,1.2352625275850735,0.4720902298420751,1.3136423786909917,3.5
95.0,20.36,30.66666666666667,4.333333333333333,68.56273,9.350333333333332,1.95,1.89,1.2133333333333332,0.4463566666666667,6.675,7.332650807465146,0.21431578924808864,1.0317459771562976,0.44727896076977647,1.385592432819416,4.3
50.0,8.505991999999999,10.0,4.8,20.2988926326,10.565180000000002,2.7030000000000003,1.6980000000000002,0.8800000000000001,0.496379,0.68424,1.921301145883921,0.1701198396597603,1.59187269776957,0.49263770845687604,2.4631885422843802,5.5
156.0,21.575328,26.0,5.6,61.19102,11.61422,2.884,1.7630000000000003,0.944,0.467568,3.59589,5.268629272834256,0.1383033845267286,1.635847893599098,0.42489894689629465,2.549393681377768,3.5
46.0,8.885992,23.0,4.0,49.496,10.347,2.53,1.855,1.11,0.4679350000000001,1.86069,4.7836087292586384,0.19317373871049187,1.3638813280926507,0.464684013931057,0.929368027862114,2.5
108.0,7.957992,10.8,4.8,21.654418,10.93895,2.81,1.6980000000000002,0.892,0.49901,0.79955,1.9795700503286875,0.07368511104288417,1.654888006190341,0.49874348736251656,4.9874348736251655,3.8
131.5,25.978324,21.91666666666667,5.0,50.53794033333333,11.496916666666666,2.858333333333333,1.711666666666667,0.9183333333333332,0.4844733333333333,3.26959,4.3957820482670105,0.19755379452657507,1.6699122685542973,0.43366758674263434,2.6020055204558057,4.3
122.0,13.59,12.2,4.8,26.1647257,10.78917,2.774,1.743,0.946,0.475954,2.26855,2.4250915925405607,0.11139344253164472,1.5915088014051173,0.4662766234683796,4.662766234683796,3.0
126.0,20.855328,31.33333333333333,4.666666666666667,70.92449475,9.159866666666668,2.33,1.9433333333333327,1.16,0.4463566666666667,5.0988,7.742961394165547,0.16551847605911232,1.1989707787836652,0.4417843708242264,1.776537150761251,6.0
30.0,2.70174775,7.5,4.0,14.996859625,11.7051,2.68,1.495,0.71,0.6184925,0.62985,1.2812243805586936,0.09005825803313913,1.792642020559062,0.5001046977519822,2.0004187910079287,6.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8527,0.0,0.0,0.0,0.0,0.0,4.0
108.0,13.477328,12.1,4.8,24.085483,11.17714,2.6870000000000003,1.9072,0.914,0.49512,1.51422,2.1548878142808645,0.12479007395852772,1.4088715704240997,0.5023773012881771,4.48402880488621,6.0
100.0,4.073996,10.0,4.8,20.2988926326,10.9485,2.708,1.648,0.8800000000000001,0.4923949999999999,0.8059,1.854034109439338,0.040739959959260046,1.6432037837861784,0.49263770845687604,4.9263770845687604,5.5
246.0,23.38089925,31.75,4.25,70.86454624999998,9.0872,2.228,1.90825,1.224,0.4442925,6.675,7.798281700652766,0.09504430585567304,1.167561841081523,0.4480378642824687,3.471411483889364,2.8
476.0,33.161299,7.565217391304348,3.859070464767616,14.194026851574211,12.409689947089948,2.7156521739130435,1.5126086956521738,0.6659670164917542,0.6448159070464768,0.70941,1.1437857672281417,0.06966659452317928,1.795343370816621,0.532985981858046,33.53523292748211,1.5
122.0,13.387328,22.0,5.666666666666668,51.25268666666667,11.234699999999998,2.9766666666666666,1.7566666666666666,0.8933333333333332,0.4830383333333333,2.45933,4.561998647980526,0.10973219663136706,1.6944970572392566,0.4292457895945504,2.380363015024325,3.5
86.0,6.283996,11.6,5.6,24.033618,12.0863,2.8680000000000003,1.6520000000000004,0.8640000000000001,0.490654,0.67922,1.988500848162789,0.07306972084526778,1.7360773767507638,0.48265724918047187,3.5783209853034985,5.5
60.0,7.4428315,10.0,5.333333333333333,20.325236749666672,12.602366666666668,2.98,1.714,0.89,0.4895066666666667,1.86069,1.6128110795368247,0.12404719145992134,1.7386230024140605,0.491999186723573,2.951995120341438,4.0
30.0,2.70174775,6.0,4.0,11.889270000000002,11.7051,2.6725000000000003,1.495,0.71,0.6184925,0.42861,1.0157341584801998,0.09005825803313913,1.7876252984866021,0.5046567156380777,2.5232835781903886,3.8
68.0,8.147992,13.2,4.0,29.21788464,10.629,2.045,1.905,1.12,0.48273,1.0066,2.748883654634645,0.119823411588495,1.073490757297073,0.45177808446649376,2.3273416472516346,3.5
92.0,19.334,22.0,4.333333333333333,54.27519833333333,9.6769,2.4133333333333336,1.913333333333333,1.2133333333333332,0.4488266666666667,4.08822,5.608738105432476,0.21015217368461722,1.261323975888991,0.40534167787562825,1.6950651983889908,4.3
72.0,8.109328,11.0,5.0,22.68885333333333,11.754416666666666,2.915,1.7033333333333334,0.8233333333333333,0.4940200000000001,0.8159,1.9302406732484327,0.11262955539912563,1.7113501930714172,0.48481956271264676,3.1733644104827787,6.8
46.0,8.147992,23.0,4.0,48.7195,9.8771,2.115,1.905,1.12,0.4775399999999999,4.28689,4.932571251353421,0.17713026048449942,1.1102361621923276,0.4720902298420751,0.9441804596841502,3.8
72.0,13.556992,13.333333333333336,4.666666666666667,33.46149333333333,11.354766666666668,2.806666666666666,1.7166666666666668,0.92,0.4865066666666666,1.4486,2.946911550095746,0.18829155529403951,1.634951361070794,0.3984679691567822,2.1517270334466234,6.0
114.0,9.133,23.6,5.6,49.204038,11.340425,2.0200000000000005,1.8200000000000005,0.8640000000000001,0.475566,1.02525,4.33881777500563,0.08011403501744382,1.1098900489071402,0.4796354305725164,2.316883012087579,1.8
63.0,9.683996,10.6,4.8,21.593638,11.14446,2.764,1.75,0.9,0.4820359999999999,1.80256,1.9376118543418714,0.1537142219782314,1.5794284811755153,0.49088532237650123,2.9175259726150546,6.3
114.0,7.876747749999999,11.3,4.75,23.099694928,11.10535,2.67,1.7978125,0.945,0.4927989999999999,1.62125,2.080051031259249,0.0690942784481629,1.4851381061630116,0.48918394750678956,4.935130089891505,6.3
100.0,7.558488,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.492719,0.81244,1.6858383071612315,0.07558487992441512,1.6891476585439817,0.49263770845687604,4.9263770845687604,6.5
105.0,11.463996000000002,11.3,4.8,24.085483,11.509916,2.721,1.7200000000000002,0.928,0.483071455,1.0066,2.0925854533379264,0.10918091418173248,1.5819766522106595,0.4691622731038349,4.359472449194926,5.5
104.0,10.082327,11.333333333333336,5.166666666666667,22.417181666666664,11.223166666666666,2.821666666666667,1.7166666666666668,0.8416666666666668,0.4918758333333333,0.85358,1.997402527533205,0.09694545182986014,1.6436892246394628,0.5055645910934928,4.639298600622639,6.5
196.0,26.092,24.5,4.5,53.4902975,11.23408,2.545,1.76,0.945,0.4776649999999999,4.57578,4.761431022732337,0.13312244891167221,1.4460226451123497,0.45802698992648716,3.6642159194118973,2.5
146.0,8.147992,13.666666666666664,4.666666666666667,27.870470666666662,11.582422222222226,2.821111111111111,1.734444444444445,0.9888888888888888,0.4909011111111112,1.01032,2.4062730481856045,0.05580816434533688,1.6265213668245204,0.49036368208792946,5.238519335475931,5.5
